16/12/2020 12:49:00 | kyh/kl/sensor/temperature | 24.75
16/12/2020 12:49:01 | kyh/kl/sensor/temperature | 22.48
16/12/2020 12:49:02 | kyh/kl/sensor/temperature | 22.63
16/12/2020 12:49:03 | kyh/kl/sensor/temperature | 23.03
16/12/2020 12:49:04 | kyh/kl/sensor/temperature | 15.17
16/12/2020 12:49:05 | kyh/kl/sensor/temperature | 17.77
16/12/2020 12:49:06 | kyh/kl/sensor/temperature | 21.87
16/12/2020 12:49:07 | kyh/kl/sensor/temperature | 21.6
16/12/2020 12:49:08 | kyh/kl/sensor/temperature | 21.28
16/12/2020 12:49:09 | kyh/kl/sensor/temperature | 23.51
16/12/2020 12:49:10 | kyh/kl/sensor/temperature | 20.48
16/12/2020 12:49:48 | kyh/kl/sensor/temperature | TempClient
16/12/2020 12:49:50 | kyh/kl/sensor/temperature | 20.88
16/12/2020 12:49:51 | kyh/kl/sensor/temperature | 20.28
16/12/2020 12:49:52 | kyh/kl/sensor/temperature | 15.88
16/12/2020 12:49:53 | kyh/kl/sensor/temperature | 21.74
16/12/2020 12:49:54 | kyh/kl/sensor/temperature | 19.15
16/12/2020 12:49:55 | kyh/kl/sensor/temperature | 24.33
16/12/2020 12:49:56 | kyh/kl/sensor/temperature | 15.66
16/12/2020 12:49:57 | kyh/kl/sensor/temperature | 15.5
16/12/2020 12:49:58 | kyh/kl/sensor/temperature | 19.12
16/12/2020 12:49:59 | kyh/kl/sensor/temperature | 20.42
16/12/2020 12:50:00 | kyh/kl/sensor/temperature | 23.1
16/12/2020 12:50:01 | kyh/kl/sensor/temperature | 24.41
16/12/2020 12:50:02 | kyh/kl/sensor/temperature | 23.6
16/12/2020 12:50:03 | kyh/kl/sensor/temperature | 22.74
16/12/2020 12:50:04 | kyh/kl/sensor/temperature | 16.11
16/12/2020 12:50:05 | kyh/kl/sensor/temperature | 17.29
16/12/2020 12:50:06 | kyh/kl/sensor/temperature | 22.07
16/12/2020 12:50:07 | kyh/kl/sensor/temperature | 16.85
16/12/2020 12:50:08 | kyh/kl/sensor/temperature | 23.09
16/12/2020 12:50:42 | kyh/kl/sensor/temperature | TempClient
16/12/2020 12:50:44 | kyh/kl/sensor/temperature | 23.3
16/12/2020 12:50:45 | kyh/kl/sensor/temperature | 23.8
16/12/2020 12:50:46 | kyh/kl/sensor/temperature | 22.68
16/12/2020 12:50:47 | kyh/kl/sensor/temperature | 24.36
16/12/2020 12:50:48 | kyh/kl/sensor/temperature | 21.13
16/12/2020 12:50:49 | kyh/kl/sensor/temperature | 19.37
16/12/2020 12:50:50 | kyh/kl/sensor/temperature | 15.55
16/12/2020 12:50:51 | kyh/kl/sensor/temperature | 19.52
16/12/2020 12:50:52 | kyh/kl/sensor/temperature | 21.37
16/12/2020 12:50:53 | kyh/kl/sensor/temperature | 20.99
16/12/2020 12:54:16 | kyh/kl/controller/temperature | /
16/12/2020 12:54:16 | kyh/kl/controller/temperature | /
16/12/2020 12:54:16 | kyh/kl/sensor/temperature | TempClient
16/12/2020 12:54:18 | kyh/kl/sensor/temperature | 20.55
16/12/2020 12:54:18 | kyh/kl/controller/temperature | +
16/12/2020 12:54:19 | kyh/kl/sensor/temperature | 21.7
16/12/2020 12:54:19 | kyh/kl/controller/temperature | +
16/12/2020 12:54:20 | kyh/kl/sensor/temperature | 24.04
16/12/2020 12:54:20 | kyh/kl/controller/temperature | -
16/12/2020 12:54:21 | kyh/kl/sensor/temperature | 24.2
16/12/2020 12:54:21 | kyh/kl/controller/temperature | -
16/12/2020 12:54:22 | kyh/kl/sensor/temperature | 16.91
16/12/2020 12:54:22 | kyh/kl/controller/temperature | +
16/12/2020 12:54:23 | kyh/kl/sensor/temperature | 21.39
16/12/2020 12:54:23 | kyh/kl/controller/temperature | +
16/12/2020 12:54:24 | kyh/kl/sensor/temperature | 17.43
16/12/2020 12:54:24 | kyh/kl/controller/temperature | +
16/12/2020 12:54:25 | kyh/kl/sensor/temperature | 16.98
16/12/2020 12:54:25 | kyh/kl/controller/temperature | +
16/12/2020 12:54:26 | kyh/kl/sensor/temperature | 17.21
16/12/2020 12:54:26 | kyh/kl/controller/temperature | +
16/12/2020 12:54:27 | kyh/kl/sensor/temperature | 15.13
16/12/2020 12:54:27 | kyh/kl/controller/temperature | +
16/12/2020 12:54:28 | kyh/kl/sensor/temperature | 20.89
16/12/2020 12:54:28 | kyh/kl/controller/temperature | +
16/12/2020 12:54:29 | kyh/kl/sensor/temperature | 21.24
16/12/2020 12:54:29 | kyh/kl/controller/temperature | +
16/12/2020 12:54:30 | kyh/kl/sensor/temperature | 17.86
16/12/2020 12:54:30 | kyh/kl/controller/temperature | +
16/12/2020 12:54:31 | kyh/kl/sensor/temperature | 24.07
16/12/2020 12:54:31 | kyh/kl/controller/temperature | -
16/12/2020 12:54:32 | kyh/kl/sensor/temperature | 24.21
16/12/2020 12:54:32 | kyh/kl/controller/temperature | -
16/12/2020 12:54:33 | kyh/kl/sensor/temperature | 18.41
16/12/2020 12:54:33 | kyh/kl/controller/temperature | +
16/12/2020 12:54:34 | kyh/kl/sensor/temperature | 17.22
16/12/2020 12:54:34 | kyh/kl/controller/temperature | +
16/12/2020 12:54:35 | kyh/kl/sensor/temperature | 15.26
16/12/2020 12:54:35 | kyh/kl/controller/temperature | +
16/12/2020 12:54:36 | kyh/kl/sensor/temperature | 15.92
16/12/2020 12:54:36 | kyh/kl/controller/temperature | +
16/12/2020 12:54:37 | kyh/kl/sensor/temperature | 18.15
16/12/2020 12:54:37 | kyh/kl/controller/temperature | +
16/12/2020 13:18:02 | kyh/kl/controller/temperature | /
16/12/2020 13:18:02 | kyh/kl/sensor/temperature | TempClient
16/12/2020 13:18:04 | kyh/kl/sensor/temperature | 19.85
16/12/2020 13:18:04 | kyh/kl/controller/temperature | +
16/12/2020 13:18:05 | kyh/kl/sensor/temperature | 23.5
16/12/2020 13:18:05 | kyh/kl/controller/temperature | -
16/12/2020 13:18:06 | kyh/kl/sensor/temperature | 18.11
16/12/2020 13:18:06 | kyh/kl/controller/temperature | +
16/12/2020 13:18:07 | kyh/kl/sensor/temperature | 21.85
16/12/2020 13:18:07 | kyh/kl/controller/temperature | +
16/12/2020 13:18:08 | kyh/kl/sensor/temperature | 19.05
16/12/2020 13:18:08 | kyh/kl/controller/temperature | +
16/12/2020 13:18:08 | kyh/kl/sensor/temperature | ERROR
16/12/2020 13:18:08 | kyh/kl/controller/temperature | /
16/12/2020 13:18:21 | kyh/kl/sensor/temperature | 23.67
16/12/2020 13:18:21 | kyh/kl/controller/temperature | -
16/12/2020 13:18:22 | kyh/kl/sensor/temperature | 16.09
16/12/2020 13:18:22 | kyh/kl/controller/temperature | +
16/12/2020 13:18:23 | kyh/kl/sensor/temperature | 21.35
16/12/2020 13:18:23 | kyh/kl/controller/temperature | +
16/12/2020 13:18:24 | kyh/kl/sensor/temperature | 24.48
16/12/2020 13:18:24 | kyh/kl/controller/temperature | -
16/12/2020 13:18:25 | kyh/kl/sensor/temperature | 19.49
16/12/2020 13:18:25 | kyh/kl/controller/temperature | +
16/12/2020 13:18:26 | kyh/kl/sensor/temperature | 23.96
16/12/2020 13:18:26 | kyh/kl/controller/temperature | -
16/12/2020 13:18:27 | kyh/kl/sensor/temperature | 15.54
16/12/2020 13:18:27 | kyh/kl/controller/temperature | +
16/12/2020 13:18:28 | kyh/kl/sensor/temperature | 17.56
16/12/2020 13:18:28 | kyh/kl/controller/temperature | +
16/12/2020 13:18:29 | kyh/kl/sensor/temperature | 17.67
16/12/2020 13:18:29 | kyh/kl/controller/temperature | +
16/12/2020 13:18:31 | kyh/kl/sensor/temperature | 23.05
16/12/2020 13:18:31 | kyh/kl/controller/temperature | -
